﻿﻿restaurant_id,wine_name,producer,vintage,price,bottle_size,section,acidity,tannin,body,texture,pairing_tags,insider_note,data_source
ci siamo,moscato d'asti ∙ piemonte,G.D. VAJRA,2024,35,375ml,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
marea,Kusshi | British Columbia,,NV,34,750ml,General,9,1,3,"Briny, sweet, crisp","oysters, raw_bar, champagne, muscadet",Ultra‑dry NV Champagne or Muscadet for pure merroir.,NUCLEAR_MATCH_V8
marea,Merasheen Bay | Newfoundland,,NV,34,750ml,General,9,1,3,"Cold‑water, mineral, lean","oysters, shellfish, chablis, muscadet","High‑acid, mineral whites: Chablis, Albariño, or Muscadet.",NUCLEAR_MATCH_V8
marea,Arcadia Point | Washington,,NV,34,750ml,General,9,1,3,"Briny, vibrant, slightly sweet","oysters, champagne, raw_bar, high_acid_white",NV Champagne with lemon mignonette is textbook.,NUCLEAR_MATCH_V8
marea,Peconic Gold | New York,,NV,34,750ml,General,8,1,3,"Mineral, slightly creamy","oysters, local, chablis, sparkling",Local merroir shines with crisp East Coast‑style whites.,NUCLEAR_MATCH_V8
RH Guesthouse,Cabernet Sauvignon,Titus,2020,33,Glass Pour,General,6,8,9,Structured,,,HEURISTIC_V33
torrisi,Il Merlot Di Monovitigno,Nonino,NV,32,750ml,Grappa,6,3,7,"Supple, fruity, rounded","digestif, dark_chocolate","Merlot-based grappa; softer, red-fruited and approachable.",NUCLEAR_MATCH_V8
torrisi,Il Prosecco Di Monovitigno,Nonino,NV,32,750ml,Grappa,7,1,6,"Aromatic, bright, light-bodied","digestif, fruit_tart","Prosecco grappa; floral, lively and easy-drinking.",NUCLEAR_MATCH_V8
torrisi,Lo Chardonnay Di Monovitigno,Nonino,NV,32,750ml,Grappa,7,1,7,"Creamy, ripe, gently spicy","digestif, apple_pie","Chardonnay grappa; fuller, stone-fruited, subtly oaky feel.",NUCLEAR_MATCH_V8
torrisi,Nonino Il Merlot Di Monovitigno,,NV,32,750ml,GRAPPA,6,3,7,"Supple, fruity, rounded","digestif, dark_chocolate","Merlot-based grappa; softer, red-fruited and approachable.",NUCLEAR_MATCH_V8
torrisi,Nonino Il Prosecco Di Monovitigno,,NV,32,750ml,GRAPPA,7,1,6,"Aromatic, bright, light-bodied","digestif, fruit_tart","Prosecco grappa; floral, lively and easy-drinking.",NUCLEAR_MATCH_V8
torrisi,Nonino Lo Chardonnay Di Monovitigno,,NV,32,750ml,GRAPPA,7,1,7,"Creamy, ripe, gently spicy","digestif, apple_pie","Chardonnay grappa; fuller, stone-fruited, subtly oaky feel.",NUCLEAR_MATCH_V8
torrisi,Cavatelli with Jamaican Beef Ragu,,NV,32,750ml,PASTA,7,6,8,"spiced, meaty, enveloping","Spicy Meat, Barbera",Jamaican spice lifts with 2015 Barbera or plush southern Italian reds.,NUCLEAR_MATCH_V8
torrisi,Tortellini Pomodoro,,NV,32,750ml,PASTA,7,2,5,"bright, simple, tomato-sweet","Tomato, Light Red",Pure pomodoro; 2021 Bourgogne rouge or Chiavennasca keeps it lifted.,NUCLEAR_MATCH_V8
rezdora,"'Arcum,' Ripasso Valpolicella Classico Superiore, Veneto",L'Arco,2022,32,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
rezdora,"'La Costa,' Dolcetto di Dogliani, Piemonte",Chionetti,2015,32,Glass Pour,General,5,5,5,Crunchy,Salumi,"Little sweet one; almond, dark fruit.",GRAND_MASTER_V34
rezdora,Vin Santo del Chianti Classico,Fèlsina,2017,32,Glass Pour,General,9,7,6,Savory,Ragu,"Sangiovese blend; tart cherry, tomato leaf.",GRAND_MASTER_V34
claud,'La Nature'l' Extra Brut,Hervé Rafflin,NV,31,Glass Pour,General,9,1,5,Bubbles,,Elegant sparkling wine with refreshing acidity.,SAFE_FALLBACK_V35
torrisi,Sicilian Tuna,,NV,30,750ml,SPECIALTIES,8,2,6,"saline, lean, citrus-driven","Sicily, Coastal White","Think Sicilian coastal white; salt, lemon and tuna smoke in sync.",NUCLEAR_MATCH_V8
RH Guesthouse,Champagne Brut,Lassalle et Filles,NV,30,Glass Pour,General,9,1,5,Bubbles,,,HEURISTIC_V33
marea,Insalata,,NV,29,750ml,General,8,1,4,"zesty, linear","Pinot Grigio, Vermentino, Greco di Tufo, Light salad","Leafy, citrus salads want high-acid Italian bianco, minimal oak.",NUCLEAR_MATCH_V8
torrisi,American Ham with Zeppole,,NV,29,750ml,SPECIALTIES,7,4,7,"smoky, cured, doughy","Charcuterie, Lambrusco",Salty ham and fried dough scream for Lambrusco’s sparkle and bite.,NUCLEAR_MATCH_V8
torrisi,Maccheroni Amatriciana,,NV,29,750ml,PASTA,8,6,7,"tomato-driven, smoky, savory","Tomato Pasta, Sangiovese",Classic guanciale and tomato; 2016 Chianti Classico cuts beautifully.,NUCLEAR_MATCH_V8
RH Guesthouse,Pouilly-Fuisse 'Pastoral',Frantz Chagnoleau,2022,29,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
marea,Whole Scampi,,NV,28,750ml,General,9,1,4,Electric,"Seafood, Citrus",Crisp white mirrors briny scampi freshness.,NUCLEAR_MATCH_V8
torrisi,Grappa Riserva 3 Anni,Nardini,NV,28,750ml,Grappa,7,1,5,Smooth,"Cheese, Coffee","Aged 3yr, refined and mellow.",NUCLEAR_MATCH_V8
torrisi,Nardini Grappa Riserva 3 Anni,,NV,28,750ml,GRAPPA,7,1,5,Smooth,"Cheese, Coffee","Aged 3yr, refined and mellow.",NUCLEAR_MATCH_V8
torrisi,House Endive Salad,,NV,28,750ml,SPECIALTIES,8,1,4,"crisp, chalky, bitter-leaf","Champagne, Bitter Greens","NV grower Champagne energy: endive crunch, chalk and lemon pith.",NUCLEAR_MATCH_V8
rezdora,"'Kyè,' Langhe Freisa, Piemonte",G.D. Vajra,2022,28,Glass Pour,General,8,6,5,Fresh,Pasta,Declassified Nebbiolo; fresh and bright.,GRAND_MASTER_V34
san sabino,"""Al Passo"" Super Tuscan",Tolaini,2021,27,Glass,General,7,8,8,Bold,Steak,"Bordeaux blend from Tuscany; ripe fruit, firm tannin.",UNICORN_PATCH_V35
marea,Ricci,,NV,26,750ml,General,9,1,3,"electric, seashell, razor‑sharp","crudo, oysters, blanc_de_blancs, muscadet","Raw texture loves ultra‑brut, chalk‑driven sparkling.",NUCLEAR_MATCH_V8
marea,Semifreddo,,NV,26,750ml,General,6,1,5,"creamy, airy, cooling","semifreddo, light_dessert, mosel_riesling, asti_spumante",Gentle sweetness sings with Mosel Kabinett or Asti.,NUCLEAR_MATCH_V8
marea,Crostata,,NV,26,750ml,General,6,2,6,"buttery, crumbly, comforting","fruit_tart, moscato_dasti, vin_santo, late_harvest",Fruit tarts: off‑dry bubbles or late‑harvest whites excel.,NUCLEAR_MATCH_V8
marea,Bomboloni,,NV,26,750ml,General,5,2,7,"doughy, rich, pillowy","fried_dessert, bomboloni, sweet_sparkling, lambrusco_dolce","Fried dough welcomes sweet, frothy Moscato or Lambrusco.",NUCLEAR_MATCH_V8
marea,Tiramisu,,NV,26,750ml,General,5,3,8,"creamy, cocoa‑dusty, layered","tiramisu, vin_santo, marsala, coffee_dessert","Coffee and cocoa pair with nutty, oxidative Tuscan sweets.",NUCLEAR_MATCH_V8
marea,Budino,,NV,26,750ml,General,5,2,7,"silky, custardy, plush","custard, butterscotch, px_sherry, recioto",Caramelized notes invite PX sherry or Recioto styles.,NUCLEAR_MATCH_V8
torrisi,Sauternes,Chateau Suduiraut,2016,26,750ml,Dessert Wines,8,1,7,Lush,"Roquefort, Pastry","Suduiraut 2016, apricot and spice.",NUCLEAR_MATCH_V8
torrisi,Grappa Di Moscato,Marolo,NV,26,750ml,Grappa,7,1,3,Aromatic,"Fruit, Pastry","Moscato grappa, grapey perfume.",NUCLEAR_MATCH_V8
torrisi,Chateau Suduiraut Sauternes 2016,,NV,26,750ml,DESSERT WINES,8,2,8,"unctuous, honeyed, spicy","blue_cheese, pâté, almond_dessert, date_cake","Classic Suduiraut: saffron, apricot and baritone sweetness, finely cut.",NUCLEAR_MATCH_V8
torrisi,Marolo Grappa Di Moscato,,NV,26,750ml,GRAPPA,7,1,3,Aromatic,"Fruit, Pastry","Moscato grappa, grapey perfume.",NUCLEAR_MATCH_V8
bad roman,Chardonnay,Flowers,2023,26,Glass Pour,By the Glass,6,1,7,Round,,,HEURISTIC_V33
claud,'En Cre' Hautes Côtes de Beaune,David Trouselle,2023,26,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
claud,"""americano bianco"" garda, italy",sirene,NV,26,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
marea,Sardina,,NV,25,750ml,General,8,1,4,"zesty, briny, crisp","sardines, fried_seafood, vermentino, albarino","Lean, citrusy whites to echo the sea and cleanse palate.",NUCLEAR_MATCH_V8
marea,Quadrello Di Bufala,,NV,25,750ml,General,7,4,7,"creamy_rind, elastic, lactic","italian_cheese, quadrello, nebbiolo_2015, oxidative_white",Buffalo milk richness loves 2015 Barolo or structured whites.,NUCLEAR_MATCH_V8
marea,Robiola Bosina,,NV,25,750ml,General,7,3,7,"oozy, bloomy, luxurious","soft_cheese, triple_cream, champagne_nv, burgundy_2022",Creamy robiola: serious Champagne or 2022 ripe Burgundy.,NUCLEAR_MATCH_V8
torrisi,Fennel and Grapefruit Cocktail,,NV,25,750ml,SPECIALTIES,9,1,3,"electric, grapefruit pith, spritzy","Aperitivo, Citrus",Built like a salty Paloma; grapefruit bitterness loves high-acid whites.,NUCLEAR_MATCH_V8
claud,'Frangy' Roussette de Savoie,Domaine Lupin,2023,25,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
rezdora,"'Vigna Rovettaz,' Petite Arvine, Valle d'Aoste",Grosjean Freres,2024,25,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
rezdora,"Collio Bianco, Ribolla Gialla, Friulano, & Malvasia, Friuli",Edi Keber,2022,25,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
RH Guesthouse,Irancy,Benoît Cantin,2018,25,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
san sabino,"""906"" Fiano di Avellino",Ciro Picariello,2022,25,Glass,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
marea,Sorbetti,,NV,24,750ml,General,8,1,3,"icy, tangy, cleansing","sorbet, palate_cleanser, moscato_dasti, brachetto","Keep pairings playful: low‑alcohol, sweet, frothy aromatics.",NUCLEAR_MATCH_V8
marea,Gelati,,NV,24,750ml,General,6,1,4,"creamy, smooth, cooling","gelato, sweet_wine, vin_santo, passito",Richer gelato prefers fortifieds or sweet oxidative wines.,NUCLEAR_MATCH_V8
bad roman,"""Il Bruciato"" Cabernet Blend",Antinori-Guado al Tasso,2023,24,Glass Pour,By the Glass,6,8,8,Structured,Steak,"Black fruit, green pepper, tannin.",GRAND_MASTER_V34
claud,'Organic Nature' Kimoto Kioke Junmai,Senkin,NV,24,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
rezdora,"'Uvappesa,' Late Harvest Centesimino",Ancarani,NV,24,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
san sabino,"""Lezer"" Teroldego",Foradori,2024,24,Glass,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
bad roman,"""Orgia"" Pinot Gris",Robert Sinskey,2018,23,Glass Pour,By the Glass,7,4,5,Silky,Duck,"Red cherry, earth, spice.",GRAND_MASTER_V34
bad roman,Pinot Noir,Benton Lane,2023,23,Glass Pour,By the Glass,7,4,5,Silky,,,HEURISTIC_V33
rezdora,"'Unnè,' Vermentino, Toscana",Poggio Levante,2021,23,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
rezdora,"'Anas-Cëtta,' Nascetta, Piemonte",Elvio Cogno,2024,23,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
san sabino,Sauvignon Blanc,Massican,2024,23,Glass,General,9,1,4,Crisp,,,HEURISTIC_V33
san sabino,"""Erse"" Etna Rosso",Fessina,2021,23,Glass,General,8,5,5,Mineral,,,HEURISTIC_V33
marea,Rucola,,NV,22,750ml,General,8,1,3,Mineral,"Salad, Herbal",Zesty green salad needs bright acidity.,NUCLEAR_MATCH_V8
marea,Cavolfiore,,NV,22,750ml,General,7,2,6,Crisp,"Vegetable, Earthy",Cauliflower roasts pair with mineral whites.,NUCLEAR_MATCH_V8
marea,Zucca,,NV,22,750ml,General,7,3,6,Silky,"RoastedVeg, FruitForward",Squash sweetness balanced by lively acid.,NUCLEAR_MATCH_V8
marea,Funghi,,NV,22,750ml,General,7,4,5,Earthy,"Funghi, PinotGrigio",Mushrooms shine with floral crisp whites.,NUCLEAR_MATCH_V8
marea,Scarola,,NV,22,750ml,General,8,2,4,Bright,"BitterGreens, Acidic",Bitter greens cut by refreshing sparkle.,NUCLEAR_MATCH_V8
marea,Patate,,NV,22,750ml,General,6,3,7,Round,"Starchy, Creamy",Potatoes pair with medium-body whites.,NUCLEAR_MATCH_V8
torrisi,Grappa Mandorla,Nardini,NV,22,750ml,Grappa,7,1,4,Nutty,"Nuts, Biscuits","Almond grappa, marzipan delight.",NUCLEAR_MATCH_V8
torrisi,Almond Cheesecake,,NV,22,750ml,DESSERTS,3,1,7,"rich, creamy, nutty","moscato, vin_santo, sauternes, coffee","Dense, marzipan-like richness; wants aromatic or oxidative dessert wines.",NUCLEAR_MATCH_V8
torrisi,Affogato,,NV,22,750ml,DESSERTS,5,2,6,"creamy, bittersweet, layered","vin_santo, sauternes, amaro, grappa",Hot-coffee bitterness reins in sweetness; versatile for most dessert wines.,NUCLEAR_MATCH_V8
torrisi,Nardini Grappa Mandorla,,NV,22,750ml,GRAPPA,7,1,4,Nutty,"Nuts, Biscuits","Almond grappa, marzipan delight.",NUCLEAR_MATCH_V8
torrisi,Our Giardiniera,,NV,22,750ml,SPECIALTIES,7,3,4,"crunchy, pickled, spicy","aperitif, charcuterie, fried_food, cheese","House giardiniera: bright, vinegary snap; resets the entire palate.",NUCLEAR_MATCH_V8
ci siamo,1530,Amante,NV,22,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
claud,'petite nature' rhône valley,martin texier,2024,22,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
claud,'Petite Nature',Martin Texier,2024,22,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
rezdora,"Vigneti delle Dolomiti Teroldego, Trentino-Alto Adige",Foradori,2023,22,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
torrisi,Grappa Di Bassano,Capovilla,NV,21,750ml,Grappa,7,1,4,Clean,"Espresso, Almonds","Pure Bassano grappa, floral spirit.",NUCLEAR_MATCH_V8
torrisi,Capovilla Grappa Di Bassano,,NV,21,750ml,GRAPPA,7,1,4,Clean,"Espresso, Almonds","Pure Bassano grappa, floral spirit.",NUCLEAR_MATCH_V8
torrisi,Don's Scungilli Toast,,NV,21,750ml,SPECIALTIES,7,3,6,"toasty, garlicky, oceanic","Campania, Garlic","Garlic, olive oil and shellfish invite coastal Campanian whites.",NUCLEAR_MATCH_V8
claud,"bouysselet blanc, fronton",plaisance-penavayre,2022,21,Glass Pour,General,8,1,6,Crisp,,Classic white wine profile; bright and food-friendly.,SAFE_FALLBACK_V35
claud,"'sambrena' syrah, toscana igt",tenuta la novella,2022,21,Glass Pour,General,6,7,8,Spicy,Lamb,"Black pepper, meat, dark fruit.",GRAND_MASTER_V34
claud,'Katori 90' Kimoto Junmai,Terada Honke,NV,21,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
claud,Bouysselet Blanc,Plaisance-Penavayre,2022,21,Glass Pour,General,8,1,6,Crisp,,Classic white wine profile; bright and food-friendly.,SAFE_FALLBACK_V35
claud,'Sambrena' Syrah,Tenuta la Novella,2022,21,Glass Pour,General,6,7,8,Spicy,Lamb,"Black pepper, meat, dark fruit.",GRAND_MASTER_V34
claud,"""mut ambre"" catalyuna, spain",bcn,NV,21,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
torrisi,Carciofo,Faccia Brutto,NV,20,750ml,Italian Amari,6,2,7,"Savory, textural, gently viscous","cocktail_modifier, charcuterie","Brooklyn take on carciofo; craft, complex bitterness.",NUCLEAR_MATCH_V8
torrisi,Sicilian Date Cake,,NV,20,750ml,DESSERTS,4,2,8,"sticky, fudgy, caramelized","sauternes, sweet_sherry, vin_santo, espresso","Dark, datey sweetness; ideal canvas for botrytised richness.",NUCLEAR_MATCH_V8
torrisi,Frozen Yogurt,,NV,20,750ml,DESSERTS,5,1,4,"icy, tangy, light","moscato, sauternes, liqueur, espresso","Neutral, refreshing base; can handle both bright and honeyed sweet wines.",NUCLEAR_MATCH_V8
torrisi,Faccia Brutto Carciofo,,NV,20,750ml,ITALIAN AMARI,6,2,7,"Savory, textural, gently viscous","cocktail_modifier, charcuterie","Brooklyn take on carciofo; craft, complex bitterness.",NUCLEAR_MATCH_V8
torrisi,Cucumbers New Yorkese,,NV,20,750ml,SPECIALTIES,7,1,3,"crisp, briny, refreshing","aperitif, lager, spritz, charcuterie","NY-style pickles with serious crunch; perfect with salty, bubbly things.",NUCLEAR_MATCH_V8
torrisi,San Gennaro Bao,,NV,20,750ml,SPECIALTIES,7,4,7,"steamed, sweet-savory, pillowy","Fusion, Chillable Red",Bao richness plus Italian-American fillings: chillable red handles both.,NUCLEAR_MATCH_V8
bad roman,Sauvignon Blanc,Lilou,2024,20,Glass Pour,By the Glass,9,1,4,Crisp,,,HEURISTIC_V33
ci siamo,Rababaro,Sfumato,NV,20,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
claud,'Microcósmico' Macabeo,Bodegas Frontonio,2024,20,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
rezdora,Torcolato Riserva,Contra Soarda,2015,20,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
RH Guesthouse,Zinfandel 'Three Valleys',Ridge,2021,20,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
torrisi,Grappa Chamomile ‘Milla’,Marolo,NV,19,750ml,Grappa,7,1,4,Herbal,"Honey, Sweets","Chamomile infusion, soothing digestif.",NUCLEAR_MATCH_V8
torrisi,Vecchia Grappa,Cafo,NV,19,750ml,Grappa,5,3,7,"warm, angular, fiery","digestif, espresso, chocolate, affogato","Traditional Italian grappone: sharp, aromatic, a bracing post-prandial.",NUCLEAR_MATCH_V8
torrisi,Fernet Branca,,NV,19,750ml,ITALIAN AMARI,6,3,8,"Intensely bitter, mentholated, thick","digestif, after_heavy_meal","Benchmark fernet; bracing, minty and unapologetically bitter.",NUCLEAR_MATCH_V8
torrisi,Marolo Grappa Chamomile ‘Milla’,,NV,19,750ml,GRAPPA,7,1,4,Herbal,"Honey, Sweets","Chamomile infusion, soothing digestif.",NUCLEAR_MATCH_V8
torrisi,Vecchia Grappa Cafo,,NV,19,750ml,GRAPPA,5,3,7,"warm, angular, fiery","digestif, espresso, chocolate, affogato","Traditional Italian grappone: sharp, aromatic, a bracing post-prandial.",NUCLEAR_MATCH_V8
bad roman,"""Da-Di"" Sangiovese",Avignonesi,2023,19,Glass Pour,By the Glass,8,7,6,Savory,,,HEURISTIC_V33
claud,'Cric' Blaufränkisch,Markus Altenburger,2022,19,Glass Pour,General,6,6,7,Balanced,,Structured and balanced red wine profile.,SAFE_FALLBACK_V35
san sabino,Etna Bianco,Monteleone,2024,19,Glass,General,8,5,5,Mineral,,,HEURISTIC_V33
san sabino,Pinot Noir,Ken Wright,2024,19,Glass,General,7,4,5,Silky,,,HEURISTIC_V33
torrisi,Liqueur Amaro,Braulio,NV,18,750ml,Italian Amari,6,2,7,"Herbal, alpine, gently bitter","digestif, blue_cheese",Iconic Valtellina amaro; mountain herbs and refreshing bitterness.,NUCLEAR_MATCH_V8
torrisi,Ulrich,Marolo,NV,18,750ml,Italian Amari,6,2,7,"Classic, gently bitter-sweet, smooth","digestif, nuts","Historic Ulrich-style amaro; balanced, approachable bitterness.",NUCLEAR_MATCH_V8
torrisi,Quintessentia Amaro,Nonino,NV,18,750ml,Italian Amari,6,2,8,"Plush, velvety, orange-and-spice","digestif, neat_or_rocks",Nonino’s polished amaro; cocktail-friendly and sippable.,NUCLEAR_MATCH_V8
torrisi,Vecchio Amaro Del Capo,,NV,18,750ml,ITALIAN AMARI,6,2,6,"Chilled, citrusy, lightly viscous","digestif, citrus_desserts","Southern staple; best frozen, bright and herbaceous.",NUCLEAR_MATCH_V8
torrisi,Averna Amaro,,NV,18,750ml,ITALIAN AMARI,5,,7,"Velvety, caramelized, herbal","digestif, on_ice, coffee_desserts, chocolate","Sicilian amaro; cola, citrus, baking spice, beautifully crowd-pleasing digestif.",NUCLEAR_MATCH_V8
torrisi,Braulio Liqueur Amaro,,NV,18,750ml,ITALIAN AMARI,6,2,7,"Herbal, alpine, gently bitter","digestif, blue_cheese",Iconic Valtellina amaro; mountain herbs and refreshing bitterness.,NUCLEAR_MATCH_V8
torrisi,Marolo Ulrich,,NV,18,750ml,ITALIAN AMARI,6,2,7,"Classic, gently bitter-sweet, smooth","digestif, nuts","Historic Ulrich-style amaro; balanced, approachable bitterness.",NUCLEAR_MATCH_V8
torrisi,Montenegro Amaro,,NV,18,750ml,ITALIAN AMARI,5,1,6,"Velvety, orange peel, gentle bitterness","after-dinner, on_the_rocks, dessert","Gateway amaro: soft, citrusy, lightly bitter—ideal on the rocks with orange.",NUCLEAR_MATCH_V8
